movieId,title,genres,movieId,imdbId
5231,"Day at the Races, A (1937)",Comedy|Musical,8542,tt0028772
5232,Bob & Carol & Ted & Alice (1969),Comedy|Drama,8571,tt0064100
5233,"Claymation Christmas Celebration, A (1987)",Animation|Children|Comedy|Musical,8574,tt0272045
5234,"Happenstance (Battement d'ailes du papillon, Le) (2001)",Comedy|Drama,8575,tt0243135
5235,Comandante (2003),Documentary,8577,tt0342213
5236,Undead (2003),Action|Comedy|Horror|Sci-Fi,8578,tt0339840
5237,Into the Woods (1991),Adventure|Comedy|Fantasy|Musical,8580,tt0099851
5238,Pirates of Silicon Valley (1999),Documentary|Drama,8581,tt0168122
5239,Manufacturing Consent: Noam Chomsky and the Media (1992),Documentary|War,8582,tt0104810
5240,Mayor of the Sunset Strip (2003),Documentary,8587,tt0230512
5241,Killing Me Softly (2002),Drama|Mystery|Romance|Thriller,8588,tt0250468
5242,"Philadelphia Experiment, The (1984)",Adventure|Drama|Sci-Fi,8591,tt0087910
5243,Juice (1992),Action|Crime|Drama|Thriller,8593,tt0104573
5244,Revenge of the Pink Panther (1978),Comedy|Crime,8596,tt0078163
5245,Angels with Dirty Faces (1938),Crime|Drama|Film-Noir|Thriller,8600,tt0029870
5246,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933),Comedy|Drama,8601,tt0024803
5247,Taxi (1998),Action|Comedy,8604,tt0152930
5248,Taxi 3 (2003),Action|Comedy,8605,tt0295721
5249,Tokyo Godfathers (2003),Adventure|Animation|Drama,8607,tt0388473
5250,Our Hospitality (1923),Comedy,8609,tt0014341
5251,All of Me (1984),Comedy|Fantasy,8610,tt0086873
5252,"Farmer's Daughter, The (1947)",Comedy,8611,tt0039370
5253,Overboard (1987),Comedy|Romance,8614,tt0093693
5254,Butterfield 8 (1960),Drama,8617,tt0053622
5255,"Exterminating Angel, The (Ángel exterminador, El) (1962)",Comedy|Drama|Fantasy|Mystery,8620,tt0056732
5256,Fahrenheit 9/11 (2004),Documentary,8622,tt0361596
5257,Roxanne (1987),Comedy|Romance,8623,tt0093886
5258,Dr. Terror's House of Horrors (1965),Horror|Sci-Fi,8626,tt0059125
5259,Secret Society (2002),Comedy,8632,tt0217788
5260,"Last Starfighter, The (1984)",Action|Adventure|Comedy|Sci-Fi,8633,tt0087597
5261,Spider-Man 2 (2004),Action|Adventure|Sci-Fi|IMAX,8636,tt0316654
5262,Before Sunset (2004),Drama|Romance,8638,tt0381681
5263,King Arthur (2004),Action|Adventure|Drama|War,8640,tt0349683
5264,Anchorman: The Legend of Ron Burgundy (2004),Comedy,8641,tt0357413
5265,"Cinderella Story, A (2004)",Comedy|Romance,8643,tt0356470
5266,"I, Robot (2004)",Action|Adventure|Sci-Fi|Thriller,8644,tt0343818
5267,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",Crime|Drama,8645,tt0390221
5268,Long Day's Journey Into Night (1962),Drama,8650,tt0056196
5269,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)",Crime|Drama,8656,tt0095468
5270,"Bourne Supremacy, The (2004)",Action|Crime|Thriller,8665,tt0372183
5271,Catwoman (2004),Action|Crime|Fantasy,8666,tt0327554
5272,A Home at the End of the World (2004),Drama|Romance,8667,tt0359423
5273,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)",Crime|Horror|Mystery|Thriller,8670,tt0023563
5274,Flash Gordon Conquers the Universe (1940),Action|Sci-Fi,8677,tt0032475
5275,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",Adventure|Drama,8684,tt0049902
5276,"Miracle of Marcelino, The (Marcelino pan y vino) (1955)",Comedy|Drama,8685,tt0047216
5277,Slaughterhouse-Five (1972),Comedy|Drama|Sci-Fi|War,8690,tt0069280
5278,"Bachelor and the Bobby-Soxer, The (1947)",Comedy,8695,tt0039169
5279,Mr. Blandings Builds His Dream House (1948),Comedy,8711,tt0040613
5280,My Favorite Wife (1940),Comedy|Romance,8712,tt0029284
5281,"New Adventures of Pippi Longstocking, The (1988)",Adventure|Children|Fantasy|Musical,8713,tt0093744
5282,Night and Day (1946),Drama|Musical,8714,tt0038776
5283,"Snake Pit, The (1948)",Drama,8718,tt0040806
5284,"Super, The (1991)",Comedy,8720,tt0103007
5285,"Leopard, The (Gattopardo, Il) (1963)",Drama|War,8724,tt0057091
5286,"Day of the Locust, The (1975)",Drama,8727,tt0072848
5287,To End All Wars (2001),Action|Drama|War,8730,tt0243609
5288,"Woman Is a Woman, A (femme est une femme, Une) (1961)",Comedy|Drama|Musical|Romance,8738,tt0055572
5289,Biggles (1986),Adventure|Fantasy|Sci-Fi,8743,tt0090729
5290,"Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963)",Comedy,8748,tt0057171
5291,Unprecedented: The 2000 Presidential Election (2002),Documentary,8753,tt0346091
5292,"Prime of Miss Jean Brodie, The (1969)",Drama,8754,tt0064840
5293,My Voyage to Italy (Il mio viaggio in Italia) (1999),Documentary,8755,tt0173772
5294,This Gun for Hire (1942),Crime|Film-Noir|Thriller,8765,tt0035432
5295,Sherlock Holmes: Terror by Night (1946),Crime|Mystery|Thriller,8771,tt0039017
5296,"Spy Who Came in from the Cold, The (1965)",Drama|Thriller,8772,tt0059749
5297,Sherlock Holmes and the Secret Weapon (1942),Crime|Mystery|Thriller,8773,tt0035317
5298,Sherlock Holmes: The Woman in Green (1945),Mystery,8774,tt0038259
5299,Sherlock Holmes: Dressed to Kill (1946),Crime|Mystery,8778,tt0038494
5300,"Manchurian Candidate, The (2004)",Thriller,8781,tt0368008
5301,Thunderbirds (2004),Action|Adventure|Fantasy|Sci-Fi,8782,tt0167456
5302,"Village, The (2004)",Drama|Mystery|Thriller,8783,tt0368447
5303,Garden State (2004),Comedy|Drama|Romance,8784,tt0333766
5304,Musa the Warrior (Musa) (2001),Action|Adventure|Drama|War,8795,tt0275083
5305,"Funny Thing Happened on the Way to the Forum, A (1966)",Comedy|Musical,8796,tt0060438
5306,Collateral (2004),Action|Crime|Drama|Thriller,8798,tt0369339
5307,Little Black Book (2004),Comedy|Romance,8799,tt0361841
5308,Code 46 (2003),Romance|Sci-Fi,8800,tt0345061
5309,"Story of Women (Affaire de femmes, Une) (1988)",Drama,8804,tt0096336
5310,Harold and Kumar Go to White Castle (2004),Adventure|Comedy,8807,tt0366551
5311,"Princess Diaries 2: Royal Engagement, The (2004)",Comedy|Romance,8808,tt0368933
5312,Danny Deckchair (2003),Comedy|Romance,8809,tt0337960
5313,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller,8810,tt0370263
5314,We Don't Live Here Anymore (2004),Drama,8813,tt0361309
5315,Without a Paddle (2004),Comedy,8814,tt0364751
5316,Exorcist: The Beginning (2004),Horror|Thriller,8815,tt0204313
5317,"Bill Cosby, Himself (1983)",Comedy|Documentary,8827,tt0083652
5318,Anacondas: The Hunt for the Blood Orchid (2004),Adventure|Drama|Horror|Sci-Fi|Thriller,8830,tt0366174
5319,Suspect Zero (2004),Crime|Thriller,8831,tt0324127
5320,Warriors of Heaven and Earth (Tian di ying xiong) (2003),Action|Adventure|Drama,8832,tt0374330
5321,Vanity Fair (2004),Drama|Romance,8833,tt0241025
5322,Paparazzi (2004),Drama|Thriller,8835,tt0338325
5323,Wicker Park (2004),Drama|Romance|Thriller,8836,tt0324554
5324,Alice Doesn't Live Here Anymore (1974),Drama|Romance,8838,tt0071115
5325,Who's That Knocking at My Door? (1967),Drama,8840,tt0063803
5326,Camera Buff (Amator) (1979),Drama,8844,tt0078763
5327,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",Drama,8848,tt0046521
5328,Cellular (2004),Action|Crime|Drama|Mystery|Thriller,8860,tt0337921
5329,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller,8861,tt0318627
5330,Mr. 3000 (2004),Comedy|Drama,8864,tt0339412
5331,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi,8865,tt0346156
5332,Wimbledon (2004),Comedy|Romance,8866,tt0360201
5333,First Daughter (2004),Comedy|Romance,8869,tt0361620
5334,"Forgotten, The (2004)",Drama|Mystery|Sci-Fi|Thriller,8870,tt0356618
5335,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama,8873,tt0318462
5336,Shaun of the Dead (2004),Comedy|Horror,8874,tt0365748
5337,"Come Back, Little Sheba (1952)",Drama,8875,tt0044509
5338,Murder on the Orient Express (1974),Crime|Mystery|Thriller,8879,tt0071877
5339,Mask (1985),Drama,8880,tt0089560
5340,Orca: The Killer Whale (1977),Action|Drama|Horror|Thriller,8894,tt0076504
5341,1492: Conquest of Paradise (1992),Adventure|Drama,8905,tt0103594
5342,Cannibal Holocaust (1980),Horror,8906,tt0078935
5343,Shark Tale (2004),Animation|Children|Comedy,8907,tt0307453
5344,Ladder 49 (2004),Action|Drama|Thriller,8908,tt0349710
5345,I Heart Huckabees (2004),Comedy,8910,tt0356721
5346,Raise Your Voice (2004),Romance,8911,tt0361696
5347,Taxi (2004),Action|Comedy,8912,tt0316732
5348,Primer (2004),Drama|Sci-Fi,8914,tt0390384
5349,Stage Beauty (2004),Drama,8915,tt0368658
5350,Shall We Dance? (2004),Comedy|Romance,8916,tt0358135
5351,Team America: World Police (2004),Action|Adventure|Animation|Comedy,8917,tt0372588
5352,Eulogy (2004),Comedy|Crime|Drama,8918,tt0349416
5353,P.S. (2004),Comedy|Drama|Fantasy|Romance,8919,tt0380609
5354,"Country Girl, The (1954)",Drama,8920,tt0046874
5355,"Rose Tattoo, The (1955)",Drama|Romance,8921,tt0048563
5356,"Fearless Vampire Killers, The (1967)",Comedy|Horror,8928,tt0061655
5357,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)",Comedy|Drama,8933,tt0090985
5358,Bebe's Kids (1992),Animation|Children|Comedy,8934,tt0103783
5359,Friday Night Lights (2004),Action|Drama,8937,tt0390022
5360,Tarnation (2003),Documentary,8938,tt0390538
5361,"Final Cut, The (2004)",Sci-Fi|Thriller,8939,tt0364343
5362,Being Julia (2004),Comedy|Drama,8943,tt0340012
5363,Surviving Christmas (2004),Comedy,8946,tt0252028
5364,"Grudge, The (2004)",Horror|Mystery|Thriller,8947,tt0391198
5365,Alfie (2004),Comedy|Drama|Romance,8948,tt0375173
5366,Sideways (2004),Comedy|Drama|Romance,8949,tt0375063
5367,The Machinist (2004),Drama|Mystery|Thriller,8950,tt0361862
5368,Vera Drake (2004),Drama,8951,tt0383694
5369,Falling Angels (2003),Drama,8952,tt0365183
5370,Lightning in a Bottle (2004),Documentary,8954,tt0396705
5371,Undertow (2004),Crime|Drama|Thriller,8955,tt0360130
5372,Saw (2004),Horror|Mystery|Thriller,8957,tt0387564
5373,Ray (2004),Drama,8958,tt0350258
5374,Birth (2004),Drama|Mystery,8959,tt0337876
5375,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy,8961,tt0317705
5376,Callas Forever (2002),Drama,8964,tt0274407
5377,"Polar Express, The (2004)",Adventure|Animation|Children|Fantasy|IMAX,8965,tt0338348
5378,Kinsey (2004),Drama,8966,tt0362269
5379,Seed of Chucky (Child's Play 5) (2004),Comedy|Horror,8967,tt0387575
5380,After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller,8968,tt0367479
5381,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance,8969,tt0317198
5382,Finding Neverland (2004),Drama,8970,tt0308644
5383,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller,8972,tt0368891
5384,Bad Education (La mala educación) (2004),Drama|Thriller,8973,tt0275491
5385,"SpongeBob SquarePants Movie, The (2004)",Adventure|Animation|Children|Comedy,8974,tt0345950
5386,Alexander (2004),Action|Adventure|Drama|War,8977,tt0346491
5387,Christmas with the Kranks (2004),Children|Comedy,8978,tt0388419
5388,Guerrilla: The Taking of Patty Hearst (2004),Documentary,8979,tt0390299
5389,Closer (2004),Drama|Romance,8981,tt0376541
5390,I Am David (2003),Drama,8982,tt0327919
5391,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance,8983,tt0385004
5392,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller,8984,tt0349903
5393,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller,8985,tt0359013
5394,Bush's Brain (2004),Documentary,8987,tt0403910
5395,Damn Yankees! (1958),Comedy|Musical,8989,tt0051516
5396,That's Entertainment (1974),Documentary,8998,tt0072272
5397,D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi,9004,tt0088979
5398,Fire in the Sky (1993),Drama|Mystery|Sci-Fi,9005,tt0106912
5399,"Invisible Man Returns, The (1940)",Horror|Sci-Fi,9008,tt0032635
5400,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance,9010,tt0364517
5401,Control Room (2004),Documentary|War,9018,tt0391024
5402,"Hunchback of Notre Dame, The (1923)",Drama|Horror,25746,tt0014142
5403,Sherlock Jr. (1924),Comedy|Fantasy|Romance,25750,tt0015324
5404,"Freshman, The (1925)",Comedy,25752,tt0015841
5405,Greed (1924),Drama,25753,tt0015881
5406,"Jazz Singer, The (1927)",Drama|Musical|Romance,25757,tt0018037
5407,"Steamboat Bill, Jr. (1928)",Comedy|Romance,25769,tt0019421
5408,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy,25771,tt0020530
5409,Little Caesar (1931),Crime|Drama,25773,tt0021079
5410,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy,25782,tt0022718
5411,Scarface (1932),Crime|Drama,25788,tt0023427
5412,Dinner at Eight (1933),Comedy|Drama|Romance,25795,tt0023948
5413,Gold Diggers of 1933 (1933),Musical,25797,tt0024069
5414,"Atalante, L' (1934)",Comedy|Drama|Romance,25805,tt0024844
5415,Fury (1936),Drama|Film-Noir,25825,tt0027652
5416,Libeled Lady (1936),Comedy|Romance,25826,tt0027884
5417,Mr. Deeds Goes to Town (1936),Comedy|Romance,25827,tt0027996
5418,Camille (1936),Drama|Romance,25833,tt0028683
5419,Captains Courageous (1937),Adventure|Drama,25834,tt0028691
5420,Stage Door (1937),Drama,25841,tt0029604
5421,Holiday (1938),Comedy|Drama|Romance,25850,tt0030241
5422,"Roaring Twenties, The (1939)",Crime|Drama|Thriller,25855,tt0031867
5423,Wuthering Heights (1939),Drama|Romance,25856,tt0032145
5424,"Letter, The (1940)",Drama|Film-Noir,25865,tt0032701
5425,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance,25870,tt0033712
5426,Random Harvest (1942),Drama|Romance,25886,tt0035238
5427,Tales of Manhattan (1942),Comedy|Drama,25887,tt0035415
5428,Day of Wrath (Vredens dag) (1943),Drama,25898,tt0036506
5429,"Miracle of Morgan's Creek, The (1944)",Comedy|Romance,25905,tt0037077
5430,Mr. Skeffington (1944),Drama|Romance,25906,tt0037094
5431,Great Expectations (1946),Drama,25923,tt0038574
5432,"Stranger, The (1946)",Drama|Film-Noir|Thriller,25927,tt0038991
5433,Easter Parade (1948),Musical|Romance,25937,tt0040308
5434,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery,25940,tt0040525
5435,"Three Musketeers, The (1948)",Action|Adventure|Drama|Romance,25946,tt0040876
5436,Unfaithfully Yours (1948),Comedy,25947,tt0040919
5437,"Letter to Three Wives, A (1949)",Comedy|Drama,25952,tt0041587
5438,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western,25959,tt0042200
5439,King Solomon's Mines (1950),Action|Adventure|Romance,25962,tt0042646
5440,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama,25963,tt0042804
5441,"Star Is Born, A (1954)",Drama|Musical,25996,tt0047522
5442,The Wild One (1953),Drama,25999,tt0047677
5443,Confidential Report (1955),Crime|Drama|Mystery|Thriller,26002,tt0048393
5444,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War,26003,tt0048434
5445,Teacher's Pet (1958),Comedy|Romance,26038,tt0052278
5446,"Human Condition II, The (Ningen no joken II) (1959)",Drama|War,26048,tt0053115
5447,Pickpocket (1959),Crime|Drama,26052,tt0053168
5448,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),Drama,26059,tt0054144
5449,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War,26073,tt0055233
5450,Advise and Consent (1962),Drama,26078,tt0055728
5451,Harakiri (Seppuku) (1962),Drama,26082,tt0056058
5452,"Music Man, The (1962)",Children|Comedy|Musical|Romance,26084,tt0056262
5453,Mutiny on the Bounty (1962),Adventure|Drama|Romance,26085,tt0056264
5454,"Carabineers, The (Carabiniers, Les) (1963)",Comedy|Drama|War,26095,tt0056905
5455,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller,26116,tt0058213
5456,Onibaba (1964),Drama|Horror|War,26122,tt0058430
5457,Robinson Crusoe on Mars (1964),Sci-Fi,26124,tt0058530
5458,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War,26131,tt0058946
5459,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy,26133,tt0059026
5460,Major Dundee (1965),Adventure|War|Western,26142,tt0059418
5461,"Thousand Clowns, A (1965)",Comedy|Drama|Romance,26147,tt0059798
5462,Andrei Rublev (Andrey Rublyov) (1969),Drama|War,26150,tt0060107
5463,Au Hasard Balthazar (1966),Crime|Drama,26151,tt0060138
5464,Batman (1966),Action|Adventure|Comedy,26152,tt0060153
5465,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War,26158,tt0060802
5466,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama,26159,tt0061101
5467,Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama,26169,tt0061882
5468,Play Time (a.k.a. Playtime) (1967),Comedy,26171,tt0062136
5469,Point Blank (1967),Action|Crime|Drama|Thriller,26172,tt0062138
5470,Titicut Follies (1967),Documentary|Drama,26176,tt0062374
5471,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy,26183,tt0062687
5472,"Diamond Arm, The (Brilliantovaya ruka) (1968)",Action|Adventure|Comedy|Crime|Thriller,26184,tt0062759
5473,Sympathy for the Devil (1968),Documentary|Musical,26195,tt0063665
5474,"Yours, Mine and Ours (1968)",Children|Comedy,26198,tt0063829
5475,"Claire's Knee (Genou de Claire, Le) (1970)",Comedy|Romance,26225,tt0065772
5476,Performance (1970),Crime|Drama|Thriller,26231,tt0066214
5477,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",Action|Adventure|Comedy|Drama|Romance|War,26236,tt0066565
5478,Zabriskie Point (1970),Drama|Romance,26237,tt0066601
5479,Duel (1971),Action|Mystery|Thriller,26242,tt0067023
5480,They Call Me Trinity (1971),Comedy|Western,26249,tt0067355
5481,"Topo, El (1970)",Fantasy|Western,26258,tt0067866
5482,Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance,26265,tt0068503
5483,Charley Varrick (1973),Crime|Drama|Thriller,26283,tt0069865
5484,Dark Star (1974),Comedy|Sci-Fi|Thriller,26285,tt0069945
5485,Sisters (1973),Horror|Thriller,26303,tt0070698
5486,Turkish Delight (Turks fruit) (1973),Drama|Romance,26308,tt0070842
5487,California Split (1974),Comedy|Drama,26313,tt0071269
5488,Emmanuelle (1974),Drama|Romance,26317,tt0071464
5489,Gone in 60 Seconds (1974),Action|Crime|Drama,26322,tt0071571
5490,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama,26326,tt0071615
5491,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",Action|Adventure|Animation|Children|Comedy|Fantasy,26340,tt0072901
5492,French Connection II (1975),Action|Crime|Drama|Thriller,26344,tt0073018
5493,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",Comedy|Drama|Romance,26347,tt0073179
5494,"Passenger, The (Professione: reporter) (1975)",Drama,26350,tt0073580
5495,Trilogy of Terror (1975),Horror|Thriller,26357,tt0073820
5496,1900 (Novecento) (1976),Drama|War,26359,tt0074084
5497,Futureworld (1976),Sci-Fi|Thriller,26365,tt0074559
5498,Harlan County U.S.A. (1976),Documentary,26366,tt0074605
5499,Silver Streak (1976),Action|Comedy|Crime,26375,tt0075223
5500,High Anxiety (1977),Comedy|Thriller,26386,tt0076141
5501,"New York, New York (1977)",Drama|Musical|Romance,26391,tt0076451
5502,"Turning Point, The (1977)",Drama|Romance,26394,tt0076843
5503,Five Deadly Venoms (1978),Action,26399,tt0077559
5504,Last Hurrah for Chivalry (Hao xia) (1979),Action|Drama,26401,tt0077655
5505,"Clonus Horror, The (1979)",Horror|Sci-Fi,26409,tt0078062
5506,Snake in the Eagle's Shadow (Se ying diu sau) (1978),Action|Comedy,26413,tt0078252
5507,Hair (1979),Comedy|Drama|Musical,26422,tt0079261
5508,Love at First Bite (1979),Comedy|Horror|Romance,26429,tt0079489
5509,"Hitch Hikers Guide to the Galaxy, The (1981)",Adventure|Comedy|Sci-Fi,26444,tt0081874
5510,Smiley's People (1982),Drama|Mystery,26453,tt0083480
5511,Blue Thunder (1983),Action|Crime|Drama,26464,tt0085255
5512,"Day After, The (1983)",Drama|Sci-Fi,26467,tt0085404
5513,Eddie Murphy Delirious (1983),Comedy|Documentary,26471,tt0085474
5514,"Norte, El (1984)",Adventure|Drama,26472,tt0085482
5515,Twilight Zone: The Movie (1983),Fantasy|Horror|Sci-Fi|Thriller,26492,tt0086491
5516,Boy Meets Girl (1984),Drama,26498,tt0086994
5517,Cloak & Dagger (1984),Action|Adventure|Children|Crime|Mystery|Thriller,26504,tt0087065
5518,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",Adventure|Children|Fantasy|Sci-Fi,26510,tt0087225
5519,"Silent Night, Deadly Night (1984)",Horror|Thriller,26523,tt0088117
5520,"Times of Harvey Milk, The (1984)",Documentary,26524,tt0088275
5521,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),Comedy|Drama,26527,tt0088461
5522,Anne of Green Gables (1985),Children|Drama,26528,tt0088727
5523,Death of a Salesman (1985),Drama,26539,tt0089006
5524,Ewoks: The Battle for Endor (1985),Adventure|Children|Fantasy|Sci-Fi,26542,tt0089110
5525,Police Story (Ging chaat goo si) (1985),Action|Comedy|Crime|Thriller,26547,tt0089374
5526,"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi,26554,tt0089869
5527,Spies Like Us (1985),Comedy,26555,tt0090056
5528,White Nights (1985),Drama,26562,tt0090319
5529,'Round Midnight (1986),Drama|Musical,26564,tt0090557
5530,Club Paradise (1986),Comedy,26567,tt0090856
5531,"Sacrifice, The (Offret - Sacraficatio) (1986)",Drama,26578,tt0091670
5532,"Better Tomorrow, A (Ying hung boon sik) (1986)",Crime|Drama|Thriller,26585,tt0092263
5533,"Decalogue, The (Dekalog) (1989)",Crime|Drama|Romance,26587,tt0092337
5534,G.I. Joe: The Movie (1987),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,26590,tt0093066
5535,Hell Comes to Frogtown (1988),Action|Comedy|Sci-Fi,26593,tt0093171
5536,"Law of Desire (Ley del deseo, La) (1987)",Comedy|Drama|Romance,26599,tt0093412
5537,Prince of Darkness (1987),Fantasy|Horror|Sci-Fi|Thriller,26603,tt0093777
5538,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance,26606,tt0093978
5539,"Better Tomorrow II, A (Ying hung boon sik II) (1987)",Crime|Drama|Thriller,26612,tt0094357
5540,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller,26614,tt0094791
5541,Dominick and Eugene (1988),Drama,26622,tt0095050
5542,Killer Klowns from Outer Space (1988),Comedy|Horror|Sci-Fi,26629,tt0095444
5543,Moonwalker (1988),Musical,26630,tt0095655
5544,Alice (Neco z Alenky) (1988),Animation|Fantasy|Mystery,26631,tt0095715
5545,Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988),Comedy,26645,tt0096386
5546,Lonesome Dove (1989),Adventure|Drama|Western,26649,tt0096639
5547,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy,26662,tt0097814
5548,Almost an Angel (1990),Comedy,26676,tt0099018
5549,Cry-Baby (1990),Comedy|Musical|Romance,26680,tt0099329
5550,Bullet in the Head (1990),Action|Drama|War,26681,tt0099426
5551,Ghost Dad (1990),Comedy|Fantasy,26686,tt0099654
5552,It (1990),Drama|Fantasy|Horror|Mystery|Thriller,26693,tt0099864
5553,Ju Dou (1990),Drama,26694,tt0099902
5554,"Krays, The (1990)",Drama,26695,tt0099951
5555,Lionheart (1990),Action,26696,tt0100029
5556,Nuns on the Run (1990),Comedy|Crime,26700,tt0100280
5557,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller,26701,tt0100339
5558,State of Grace (1990),Crime|Drama|Thriller,26704,tt0100685
5559,35 Up (1991),Documentary,26712,tt0101254
5560,Days of Being Wild (A Fei jingjyuhn) (1990),Drama|Romance,26713,tt0101258
5561,Begotten (1990),Drama|Horror,26717,tt0101420
5562,Dutch (1991),Comedy,26726,tt0101786
5563,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary,26729,tt0102015
5564,Johnny Stecchino (1991),Comedy,26732,tt0102164
5565,Riki-Oh: The Story of Ricky (Lik Wong) (1991),Action|Crime|Thriller,26736,tt0102293
5566,Mannequin 2: On the Move (1991),Comedy|Fantasy|Romance,26741,tt0102395
5567,Only Yesterday (Omohide poro poro) (1991),Animation|Drama,26743,tt0102587
5568,Other People's Money (1991),Comedy|Drama|Romance,26745,tt0102609
5569,Quigley Down Under (1990),Adventure|Drama|Western,26750,tt0102744
5570,Prime Suspect 2 (1992),Crime|Drama|Mystery|Romance|Thriller,26761,tt0103516
5571,Captain America (1990),Action|Fantasy|Sci-Fi|Thriller|War,26764,tt0103923
5572,City Hunter (Sing si lip yan) (1993),Action|Comedy|Romance,26765,tt0103950
5573,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance,26776,tt0104652
5574,"Stolen Children (Ladro di bambini, Il) (1992)",Drama,26777,tt0104663
5575,Ladybugs (1992),Comedy,26778,tt0104670
5576,"Mambo Kings, The (1992)",Drama|Musical,26782,tt0104802
5577,Shining Through (1992),Drama|Romance|Thriller|War,26791,tt0105391
5578,Sidekicks (1992),Action|Adventure|Children|Comedy,26792,tt0105402
5579,"Heart in Winter, A (Un coeur en hiver) (1992)",Drama|Romance,26796,tt0105682
5580,Visions of Light: The Art of Cinematography (1992),Documentary,26797,tt0105764
5581,Bad Boy Bubby (1993),Drama,26810,tt0106341
5582,Barbarians at the Gate (1993),Drama,26812,tt0106356
5583,Fortress (1992),Action|Sci-Fi,26819,tt0106950
5584,Mr. Nanny (1993),Action|Children|Comedy,26828,tt0107612
5585,"Snapper, The (1993)",Comedy|Drama,26838,tt0108170
5586,Sonatine (Sonachine) (1993),Action|Comedy|Crime|Drama,26840,tt0108188
5587,"Stand, The (1994)",Adventure|Drama|Fantasy|Horror|Sci-Fi,26849,tt0108941
5588,"Darkman II: Return of Durant, The (1995)",Action|Crime|Horror,26854,tt0109552
5589,Freaked (1993),Comedy|Sci-Fi,26861,tt0109838
5590,Fist of Legend (Jing wu ying xiong) (1994),Action|Drama,26865,tt0110200
5591,Major League II (1994),Comedy,26870,tt0110442
5592,My Father the Hero (1994),Comedy|Romance,26871,tt0110612
5593,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller,26875,tt0110917
